,Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter,total_covid_cases,population,new_cases,total_covid_per_capita_1000,new_cases_per_capita_1000
1484,"Urban Honolulu, HI",46520,2020,3,249.09,-1.1999999999999886,-0.4794438451396335,2020.5,11264,974563,10612.0,11.558000868081386,10.88898306215196
1485,"Urban Honolulu, HI",46520,2020,4,252.15,1.3300000000000125,0.5302607447572014,2020.75,18034,974563,6770.0,18.504704159710556,6.946703291629171
1486,"Utica-Rome, NY",46540,2020,1,207.69,16.079999999999984,8.392046344136519,2020.0,52,289990,52.0,0.17931652815614332,0.17931652815614332
1487,"Utica-Rome, NY",46540,2020,2,210.89,15.439999999999998,7.899718598106932,2020.25,1786,289990,1734.0,6.158833063209076,5.979516535052933
1488,"Utica-Rome, NY",46540,2020,3,213.44,17.159999999999997,8.742612594253107,2020.5,2774,289990,988.0,9.5658470981758,3.407014034966723
1489,"Utica-Rome, NY",46540,2020,4,220.87,17.590000000000003,8.653089334907518,2020.75,14249,289990,11475.0,49.1361771095555,39.5703300113797
1490,"Valdosta, GA",46660,2020,1,178.41,7.299999999999983,4.266261469230309,2020.0,25,132863,25.0,0.1881637476197286,0.1881637476197286
1491,"Valdosta, GA",46660,2020,2,180.88,13.939999999999998,8.350305498981669,2020.25,1669,147292,1644.0,11.331233196643401,11.161502321918366
1492,"Valdosta, GA",46660,2020,3,180.22,4.710000000000008,2.6836077716369484,2020.5,4979,147292,3310.0,33.80360101023817,22.472367813594765
1493,"Valdosta, GA",46660,2020,4,185.51,8.810000000000002,4.985851726089418,2020.75,10593,147292,5614.0,71.91836623849224,38.11476522825408
1494,"Vallejo, CA",46700,2020,1,291.46,6.389999999999986,2.2415547058617133,2020.0,54,447643,54.0,0.12063184278543393,0.12063184278543393
1495,"Vallejo, CA",46700,2020,2,295.3,8.960000000000036,3.1291471677027443,2020.25,1293,447643,1239.0,2.8884624578067792,2.7678306150213454
1496,"Vallejo, CA",46700,2020,3,300.19,10.139999999999986,3.4959489743147687,2020.5,6450,447643,5157.0,14.40880344381572,11.520340986008941
1497,"Vallejo, CA",46700,2020,4,307.42,15.259999999999993,5.223165388828036,2020.75,19216,447643,12766.0,42.92706464749812,28.5182612036824
1498,"Victoria, TX",47020,2020,1,237.49,13.090000000000003,5.833333333333335,2020.0,9,92084,9.0,0.0977368489639894,0.0977368489639894
1499,"Victoria, TX",47020,2020,2,244.04,10.849999999999994,4.652858184313219,2020.25,494,99742,485.0,4.952778167672595,4.862545367046981
1500,"Victoria, TX",47020,2020,3,243.02,10.100000000000025,4.336252790657746,2020.5,4231,99742,3737.0,42.4194421607748,37.4666639931022
1501,"Victoria, TX",47020,2020,4,240.19,9.960000000000008,4.3261086739347645,2020.75,6163,99742,1932.0,61.789416695073285,19.36997453429849
1502,"Vineland-Bridgeton, NJ",47220,2020,1,183.12,6.569999999999993,3.72132540356839,2020.0,18,149527,18.0,0.12037959699586029,0.12037959699586029
1503,"Vineland-Bridgeton, NJ",47220,2020,2,186.81,4.069999999999993,2.2272080551603333,2020.25,2975,149527,2957.0,19.896072281260242,19.77569268426438
1504,"Vineland-Bridgeton, NJ",47220,2020,3,190.14,10.419999999999987,5.797907856665918,2020.5,3811,149527,836.0,25.48703578617909,5.590963504918845
1505,"Vineland-Bridgeton, NJ",47220,2020,4,197.48,17.0,9.419326241134751,2020.75,7853,149527,4042.0,52.51894306713838,27.031907280959295
1506,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,1,242.53,10.879999999999995,4.696740772717459,2020.0,296,1746472,296.0,0.1694845379714075,0.1694845379714075
1507,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,2,246.38,11.829999999999984,5.043700703474731,2020.25,5705,1768901,5409.0,3.2251663603559497,3.0578308226407245
1508,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,3,250.17,11.28,4.7218385030767305,2020.5,29742,1768901,24037.0,16.813829603804848,13.588663243448899
1509,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,4,254.03,14.159999999999997,5.903197565347895,2020.75,63466,1768901,33724.0,35.878774448089516,19.06494484428467
1510,"Visalia, CA",47300,2020,1,222.18,12.319999999999991,5.870580386924613,2020.0,45,466195,45.0,0.09652613176889499,0.09652613176889499
1511,"Visalia, CA",47300,2020,2,223.54,10.019999999999982,4.692768827276125,2020.25,4156,466195,4111.0,8.914724525145058,8.818198393376163
1512,"Visalia, CA",47300,2020,3,229.06,13.170000000000016,6.100328871184408,2020.5,16267,466195,12111.0,34.89312412188033,25.978399596735272
1513,"Visalia, CA",47300,2020,4,233.15,14.180000000000009,6.475772936932003,2020.75,33443,466195,17176.0,71.73607610549234,36.84295198361201
1514,"Waco, TX",47380,2020,1,254.05,17.380000000000024,7.3435585414290045,2020.0,40,273920,40.0,0.14602803738317757,0.14602803738317757
1515,"Waco, TX",47380,2020,2,255.6,15.210000000000008,6.327218270310748,2020.25,986,273920,946.0,3.599591121495327,3.453563084112149
1516,"Waco, TX",47380,2020,3,262.62,14.230000000000018,5.728894077861435,2020.5,8467,273920,7481.0,30.91048481308411,27.310893691588785
1517,"Waco, TX",47380,2020,4,267.58,16.50999999999999,6.575855339148442,2020.75,20211,273920,11744.0,73.78431658878505,42.873831775700936
1518,"Walla Walla, WA",47460,2020,1,272.43,17.370000000000005,6.810162314749473,2020.0,7,60760,7.0,0.1152073732718894,0.1152073732718894
1519,"Walla Walla, WA",47460,2020,2,274.8,14.389999999999986,5.5259014630774494,2020.25,169,60760,162.0,2.781435154707044,2.666227781435155
1520,"Walla Walla, WA",47460,2020,3,279.08,11.620000000000005,4.344574889703135,2020.5,927,60760,758.0,15.256747860434498,12.475312705727452
1521,"Walla Walla, WA",47460,2020,4,289.77,23.539999999999964,8.841978740187043,2020.75,3586,60760,2659.0,59.01909150757077,43.76234364713628
1522,"Warner Robins, GA",47580,2020,1,168.57,12.329999999999984,7.891705069124414,2020.0,37,185409,37.0,0.19955881321834432,0.19955881321834432
1523,"Warner Robins, GA",47580,2020,2,167.86,5.410000000000025,3.330255463219468,2020.25,732,185409,695.0,3.9480284128602174,3.748469599641873
1524,"Warner Robins, GA",47580,2020,3,169.86,9.77000000000001,6.1028171653445,2020.5,3833,185409,3101.0,20.673214353132806,16.72518594027259
1525,"Warner Robins, GA",47580,2020,4,172.71,9.060000000000002,5.536205316223649,2020.75,9545,185409,5712.0,51.480780328894504,30.807565975761698
1526,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,1,194.39,8.059999999999974,4.325658777437864,2020.0,2593,2570286,2593.0,1.0088371488620331,1.0088371488620331
1527,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,2,196.81,6.819999999999993,3.5896626138217766,2020.25,21395,2570286,18802.0,8.32397639795727,7.315139249095236
1528,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,3,200.54,8.620000000000005,4.491454772822012,2020.5,39367,2570286,17972.0,15.316194384593777,6.992217986636507
1529,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,4,204.16,11.199999999999989,5.804311774461022,2020.75,130214,2570286,90847.0,50.661288276868795,35.345093892275024
1530,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,1,288.61,12.439999999999998,4.50447188326031,2020.0,1516,4924246,1516.0,0.30786439182770314,0.30786439182770314
1531,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,2,291.42,10.160000000000023,3.6123160065419984,2020.25,67173,4970252,65657.0,13.515008896933193,13.209994181381546
1532,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,3,295.87,12.120000000000005,4.271365638766522,2020.5,108026,4970252,40853.0,21.73451165051591,8.219502753582715
1533,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,4,300.81,14.759999999999993,5.159937073938119,2020.75,216939,4970252,108913.0,43.6474850772154,21.91297342669949
1534,"Waterloo-Cedar Falls, IA",47940,2020,1,233.73,6.5,2.860537781102848,2020.0,7,131228,7.0,0.0533422745145853,0.0533422745145853
1535,"Waterloo-Cedar Falls, IA",47940,2020,2,235.77,6.1200000000000045,2.664924885695626,2020.25,2223,168522,2216.0,13.191156050842027,13.149618447443064
1536,"Waterloo-Cedar Falls, IA",47940,2020,3,239.13,4.699999999999989,2.004862858849118,2020.5,5301,168522,3078.0,31.455833659700218,18.264677608858193
1537,"Waterloo-Cedar Falls, IA",47940,2020,4,242.19,8.310000000000002,3.553104155977425,2020.75,16142,168522,10841.0,95.7857134380081,64.32987977830788
1538,"Watertown-Fort Drum, NY",48060,2020,1,224.17,5.649999999999977,2.5855756910122536,2020.0,12,109834,12.0,0.1092557860043338,0.1092557860043338
1539,"Watertown-Fort Drum, NY",48060,2020,2,234.43,9.340000000000003,4.149451330578881,2020.25,86,109834,74.0,0.7829997996977256,0.6737440136933919
1540,"Watertown-Fort Drum, NY",48060,2020,3,238.24,14.78,6.614159133625705,2020.5,172,109834,86.0,1.5659995993954512,0.7829997996977256
1541,"Watertown-Fort Drum, NY",48060,2020,4,241.3,25.710000000000008,11.925413980240275,2020.75,1783,109834,1611.0,16.233588870477266,14.667589271081814
1542,"Wausau-Weston, WI",48140,2020,1,191.36,7.340000000000003,3.988696880773831,2020.0,3,135692,3.0,0.022108893670960705,0.022108893670960705
1543,"Wausau-Weston, WI",48140,2020,2,194.21,5.689999999999998,3.018247400806279,2020.25,178,163285,175.0,1.0901185044554,1.071745720672444
1544,"Wausau-Weston, WI",48140,2020,3,199.08,8.300000000000011,4.350560855435586,2020.5,1908,163285,1730.0,11.685090485960131,10.594971981504731
1545,"Wausau-Weston, WI",48140,2020,4,201.6,10.269999999999982,5.367689332566759,2020.75,15667,163285,13759.0,95.94880117585816,84.26371068989803
1546,"Weirton-Steubenville, WV-OH",48260,2020,1,203.77,7.510000000000019,3.826556608580464,2020.0,14,94135,14.0,0.14872257927444626,0.14872257927444626
1547,"Weirton-Steubenville, WV-OH",48260,2020,2,210.68,17.05000000000001,8.805453700356356,2020.25,107,116074,93.0,0.9218257318607096,0.8012130192808037
1548,"Weirton-Steubenville, WV-OH",48260,2020,3,211.38,11.519999999999982,5.764034824377054,2020.5,609,116074,502.0,5.246652997225907,4.324827265365198
1549,"Weirton-Steubenville, WV-OH",48260,2020,4,213.83,16.07000000000002,8.126011326860853,2020.75,6637,116074,6028.0,57.17904095663111,51.932387959405204
1550,"Wenatchee, WA",48300,2020,1,276.93,14.269999999999982,5.43287900708139,2020.0,20,120629,20.0,0.16579761085642755,0.16579761085642755
1551,"Wenatchee, WA",48300,2020,2,281.52,17.560000000000002,6.652523109562056,2020.25,575,120629,555.0,4.766681312122292,4.6008837012658645
1552,"Wenatchee, WA",48300,2020,3,286.69,17.70999999999998,6.5841326492675964,2020.5,3401,120629,2826.0,28.193883726135507,23.427202414013212
1553,"Wenatchee, WA",48300,2020,4,294.81,20.069999999999997,7.305088447259224,2020.75,7872,120629,4471.0,65.25793963308989,37.06405590695438
1554,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,1,320.93,18.569999999999997,6.141685408122765,2020.0,551,1496770,551.0,0.3681260313875879,0.3681260313875879
1555,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,2,323.89,18.529999999999973,6.068247314645,2020.25,14148,1496770,13597.0,9.452354069095453,9.084228037707865
1556,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,3,328.74,18.00999999999999,5.796028706594146,2020.5,46550,1496770,32402.0,31.100302651710017,21.647948582614564
1557,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,4,337.91,20.13000000000005,6.334571086915493,2020.75,82888,1496770,36338.0,55.37791377432738,24.27761112261737
1558,"Wheeling, WV-OH",48540,2020,1,207.67,13.98999999999998,7.223254853366368,2020.0,23,138948,23.0,0.16552955062325472,0.16552955062325472
1559,"Wheeling, WV-OH",48540,2020,2,207.82,10.620000000000005,5.3853955375253575,2020.25,659,138948,636.0,4.742781472205429,4.5772519215821745
1560,"Wheeling, WV-OH",48540,2020,3,207.84,9.140000000000017,4.599899345747366,2020.5,1277,138948,618.0,9.190488528082447,4.447707055877019
1561,"Wheeling, WV-OH",48540,2020,4,211.4,10.060000000000002,4.996523293930666,2020.75,7753,138948,6476.0,55.797852434004085,46.60736390592164
1562,"Wichita, KS",48620,2020,1,193.07,10.409999999999997,5.699113106317747,2020.0,63,640218,63.0,0.09840398114392286,0.09840398114392286
1563,"Wichita, KS",48620,2020,2,198.2,9.619999999999976,5.101283275002638,2020.25,1370,640218,1307.0,2.139896097891656,2.041492116747733
1564,"Wichita, KS",48620,2020,3,201.81,11.590000000000003,6.09294501103985,2020.5,10656,640218,9286.0,16.644330524914952,14.504434427023297
1565,"Wichita, KS",48620,2020,4,204.83,14.590000000000003,7.669259882253996,2020.75,48698,640218,38042.0,76.0647154562977,59.42038493138275
1566,"Wichita Falls, TX",48660,2020,1,193.34,10.900000000000006,5.974566980925239,2020.0,30,132230,30.0,0.22687741057248734,0.22687741057248734
1567,"Wichita Falls, TX",48660,2020,2,198.76,8.889999999999986,4.682150945383676,2020.25,377,151254,347.0,2.4924960662197364,2.2941542041863356
1568,"Wichita Falls, TX",48660,2020,3,205.46,14.170000000000016,7.407601024622309,2020.5,2038,151254,1661.0,13.474023827469026,10.98152776124929
1569,"Wichita Falls, TX",48660,2020,4,207.18,11.52000000000001,5.887764489420428,2020.75,12310,151254,10272.0,81.38627738770545,67.91225356023642
1570,"Williamsport, PA",48700,2020,1,211.26,12.889999999999986,6.497958360639203,2020.0,6,113299,6.0,0.05295721939293374,0.05295721939293374
1571,"Williamsport, PA",48700,2020,2,215.22,9.889999999999986,4.81663663371158,2020.25,182,113299,176.0,1.6063689882523233,1.5534117688593896
1572,"Williamsport, PA",48700,2020,3,222.5,14.639999999999986,7.043202155296828,2020.5,709,113299,527.0,6.257778091598337,4.651409103346014
1573,"Williamsport, PA",48700,2020,4,219.8,8.380000000000024,3.963674203008242,2020.75,6014,113299,5305.0,53.08078623818392,46.82300814658558
1574,"Wilmington, DE-MD-NJ (MSAD)",48864,2020,1,207.96,9.349999999999994,4.707718644579827,2020.0,223,723993,223.0,0.30801402775993686,0.30801402775993686
1575,"Wilmington, DE-MD-NJ (MSAD)",48864,2020,2,208.88,7.949999999999989,3.956601801622449,2020.25,6317,723993,6094.0,8.72522248143283,8.417208453672893
1576,"Wilmington, DE-MD-NJ (MSAD)",48864,2020,3,213.79,10.47999999999999,5.154689882445521,2020.5,12531,723993,6214.0,17.308178393989994,8.582955912557164
1577,"Wilmington, DE-MD-NJ (MSAD)",48864,2020,4,217.82,12.47,6.072559045532018,2020.75,39545,723993,27014.0,54.62069384648746,37.312515452497465
1578,"Wilmington, NC",48900,2020,1,248.47,15.539999999999992,6.671532219980247,2020.0,28,234473,28.0,0.11941673454939374,0.11941673454939374
1579,"Wilmington, NC",48900,2020,2,250.63,12.539999999999992,5.266915872149184,2020.25,1144,297533,1116.0,3.844951652421748,3.750844444145691
1580,"Wilmington, NC",48900,2020,3,255.37,15.610000000000014,6.510677344010683,2020.5,5322,297533,4178.0,17.887091515899076,14.042139863477328
1581,"Wilmington, NC",48900,2020,4,261.18,15.620000000000005,6.360970842156704,2020.75,12334,297533,7012.0,41.454225245603006,23.56713372970393
1582,"Winchester, VA-WV",49020,2020,1,227.89,10.129999999999995,4.6519103600293885,2020.0,15,117391,15.0,0.1277781090543568,0.1277781090543568
1583,"Winchester, VA-WV",49020,2020,2,227.95,6.519999999999982,2.9444971322765574,2020.25,851,140566,836.0,6.054095584992103,5.947384146948764
1584,"Winchester, VA-WV",49020,2020,3,238.99,14.939999999999998,6.668154429814773,2020.5,1515,140566,664.0,10.777855242377246,4.723759657385143
1585,"Winchester, VA-WV",49020,2020,4,237.91,10.569999999999991,4.64942377056391,2020.75,6369,140566,4854.0,45.30967659320177,34.53182135082452
1586,"Winston-Salem, NC",49180,2020,1,181.67,8.119999999999976,4.678766925957923,2020.0,79,630417,79.0,0.12531387954322298,0.12531387954322298
1587,"Winston-Salem, NC",49180,2020,2,184.58,9.340000000000003,5.3298333713764,2020.25,4598,676008,4519.0,6.80169465450113,6.684832132164116
1588,"Winston-Salem, NC",49180,2020,3,188.25,10.47999999999999,5.895257917533886,2020.5,11700,676008,7102.0,17.307487485355203,10.505792830854071
1589,"Winston-Salem, NC",49180,2020,4,193.1,12.48999999999998,6.915453186423775,2020.75,35837,676008,24137.0,53.01268624039952,35.705198755044314
1590,"Worcester, MA-CT",49340,2020,1,249.26,10.829999999999984,4.542213647611452,2020.0,444,947404,444.0,0.46864906629062153,0.46864906629062153
1591,"Worcester, MA-CT",49340,2020,2,252.37,11.150000000000006,4.622336456346906,2020.25,12960,947404,12516.0,13.679486259293817,13.210837193003195
1592,"Worcester, MA-CT",49340,2020,3,258.2,13.47,5.504024843705308,2020.5,15468,947404,2508.0,16.326720174286788,2.6472339149929702
1593,"Worcester, MA-CT",49340,2020,4,264.53,16.73999999999998,6.755720569837355,2020.75,47735,947404,32267.0,50.38505220581716,34.05833203153037
1594,"Yakima, WA",49420,2020,1,232.6,15.090000000000003,6.937612063813161,2020.0,147,250873,147.0,0.5859538491587377,0.5859538491587377
1595,"Yakima, WA",49420,2020,2,236.03,14.580000000000013,6.583878979453608,2020.25,7385,250873,7238.0,29.437205279165156,28.851251430006418
1596,"Yakima, WA",49420,2020,3,243.67,19.319999999999997,8.611544461778468,2020.5,12335,250873,4950.0,49.16830428144918,19.731099002284026
1597,"Yakima, WA",49420,2020,4,247.95,19.25999999999999,8.421881149153872,2020.75,21053,250873,8718.0,83.9189550091082,34.750650727659014
1598,"York-Hanover, PA",49620,2020,1,186.18,9.120000000000005,5.150796340223655,2020.0,66,449058,66.0,0.146974332936948,0.146974332936948
1599,"York-Hanover, PA",49620,2020,2,187.27,7.380000000000024,4.102507087664698,2020.25,1515,449058,1449.0,3.3737290060526703,3.2267546731157224
1600,"York-Hanover, PA",49620,2020,3,192.76,8.969999999999999,4.880570216007399,2020.5,4941,449058,3426.0,11.0030330157797,7.629304009727028
1601,"York-Hanover, PA",49620,2020,4,195.95,10.72999999999999,5.793110895151706,2020.75,23283,449058,18342.0,51.84853626925698,40.84550325347728
1602,"Youngstown-Warren-Boardman, OH-PA",49660,2020,1,169.28,8.289999999999992,5.149388160755321,2020.0,211,536081,211.0,0.39359723623855347,0.39359723623855347
1603,"Youngstown-Warren-Boardman, OH-PA",49660,2020,2,170.17,7.449999999999989,4.578416912487702,2020.25,2715,536081,2504.0,5.064533158235416,4.670935921996862
1604,"Youngstown-Warren-Boardman, OH-PA",49660,2020,3,174.72,7.5800000000000125,4.535120258465965,2020.5,5801,536081,3086.0,10.821125911942412,5.756592753706996
1605,"Youngstown-Warren-Boardman, OH-PA",49660,2020,4,179.51,11.269999999999982,6.698763670946256,2020.75,31618,536081,25817.0,58.979892963936415,48.158767051994005
1606,"Yuba City, CA",49700,2020,1,265.85,15.350000000000025,6.1277445109780535,2020.0,17,175639,17.0,0.0967894374256287,0.0967894374256287
1607,"Yuba City, CA",49700,2020,2,271.82,15.659999999999968,6.113366645846333,2020.25,265,175639,248.0,1.5087765245759768,1.4119870871503482
1608,"Yuba City, CA",49700,2020,3,278.42,17.340000000000032,6.641642408457191,2020.5,2903,175639,2638.0,16.52821981450589,15.019443289929912
1609,"Yuba City, CA",49700,2020,4,285.24,19.639999999999983,7.394578313253006,2020.75,10403,175639,7500.0,59.22944220816561,42.70122239365972
1610,"Yuma, AZ",49740,2020,1,201.61,12.660000000000023,6.700185234188953,2020.0,12,213787,12.0,0.056130634697151835,0.056130634697151835
